shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
P210132,42.1118570058,-72.5957443276,50001
P210132,42.1124429307,-72.5962612398,50002
P210132,42.1127720213,-72.5965728468,50003
P210132,42.1133480932,-72.5971725365,50004
P210132,42.1136133778,-72.5974694121,50005
P210132,42.1136133778,-72.5974694121,60001
P210132,42.1137526702,-72.5976255219,60002
P210132,42.1138095516,-72.5977039093,60003
P210132,42.1139910653,-72.5979503181,60004
P210132,42.1143865238,-72.5984953042,60005
P210132,42.1144867777,-72.5986297329,60006
P210132,42.1149585332,-72.5992313379,60007
P210132,42.1150705144,-72.5993733439,60008
P210132,42.1150705144,-72.5993733439,70001
P210132,42.1152622125,-72.5996162528,70002
P210132,42.1154519894,-72.5998591299,70003
P210132,42.1159586307,-72.6005424508,70004
P210132,42.1165005142,-72.6012706268,70005
P210132,42.1165436009,-72.601327771,70006
P210132,42.1165436009,-72.601327771,80001
P210132,42.1166360109,-72.6014499086,80002
P210132,42.1170018719,-72.6019317621,80003
P210132,42.1171890416,-72.6021598631,80004
P210132,42.1172650212,-72.6022496487,80005
P210132,42.1178711719,-72.602943215,80006
P210132,42.1178711719,-72.602943215,90001
P210132,42.1179192181,-72.6029982361,90002
P210132,42.1181500404,-72.6032529051,90003
P210132,42.1185682063,-72.6037172588,90004
P210132,42.1188261823,-72.6040018949,90005
P210132,42.1189454588,-72.6041267197,90006
P210132,42.1189454588,-72.6041267197,100001
P210132,42.1192228555,-72.6044179636,100002
P210132,42.119269379,-72.6044600586,100003
P210132,42.119269379,-72.6044600586,110001
P210132,42.1193806541,-72.6045607854,110002
P210132,42.1196643543,-72.6047389746,110003
P210132,42.1199264581,-72.6048799269,110004
P210132,42.1203825286,-72.6051127271,110005
P210132,42.120499985,-72.6051700659,110006
P210132,42.120609245,-72.605223576,110007
P210132,42.1210521997,-72.605393485,110008
P210132,42.1212961263,-72.6054272222,110009
P210132,42.1219846922,-72.6063091992,110010
P210132,42.1224265795,-72.6068735481,110011
P210132,42.1225646332,-72.6070713356,110012
P210132,42.1226158421,-72.6071680757,110013
P210132,42.1226640576,-72.6072905688,110014
P210132,42.1227300554,-72.6075608299,110015
P210132,42.1227557131,-72.6077455996,110016
P210132,42.1227581713,-72.6080589901,110017
P210132,42.1227205749,-72.6082574018,110018
P210132,42.1226742827,-72.6085035851,110019
P210132,42.1225991593,-72.6088930356,110020
P210132,42.1225312314,-72.6093895174,110021
P210132,42.1226148677,-72.6094248939,110022
P210132,42.1226148677,-72.6094248939,120001
P210132,42.1230860746,-72.6096240858,120002
P210132,42.124236847,-72.6101013263,120003
P210132,42.1243194105,-72.6101341054,120004
P210132,42.1243194105,-72.6101341054,130001
P210132,42.1251964345,-72.6104830755,130002
P210132,42.1254183565,-72.6105783845,130003
P210132,42.1254183565,-72.6105783845,140001
P210132,42.125707515,-72.6107021513,140002
P210132,42.1264197995,-72.6109737836,140003
P210132,42.1264197995,-72.6109737836,150001
P210132,42.1266399111,-72.6110576358,150002
P210132,42.1274681077,-72.6114039334,150003
P210132,42.1274708409,-72.6114050873,150004
P210132,42.1274708409,-72.6114050873,160001
P210132,42.1305941874,-72.6127970025,160002
P210132,42.1306671534,-72.6128288827,160003
P210132,42.1306671534,-72.6128288827,170001
P210132,42.1310095833,-72.6129775689,170002
P210132,42.1312776299,-72.6130707545,170003
P210132,42.1314146836,-72.6130879052,170004
P210132,42.1320485691,-72.6130953319,170005
P210132,42.1326607631,-72.6131038533,170006
P210132,42.1326607631,-72.6131038533,180001
P210132,42.1330281907,-72.6131088206,180002
P210132,42.1354111814,-72.6130215526,180003
P210132,42.135611632,-72.6130103182,180004
P210132,42.1368533593,-72.6128809114,180005
P210132,42.1371476406,-72.612816012,180006
P210132,42.1374799088,-72.6127676334,180007
P210132,42.1374799088,-72.6127676334,190001
P210132,42.1377797483,-72.612723848,190002
P210132,42.1379641289,-72.61267177,190003
P210132,42.1392819696,-72.6126174338,190004
P210132,42.1401192993,-72.6125878607,190005
P210132,42.1405207728,-72.6125063979,190006
P210132,42.1406860173,-72.6124466067,190007
P210132,42.1408292387,-72.6123938043,190008
P210132,42.141245541,-72.6121982862,190009
P210132,42.1412861275,-72.6122579976,190010
P210132,42.1413457068,-72.6123401671,190011
P210132,42.1415032087,-72.6125125537,190012
P210132,42.1419634613,-72.6128783136,190013
P210132,42.1422085176,-72.6130780515,190014
P210132,42.1428378533,-72.6135537263,190015
P210132,42.1432033906,-72.6137813969,190016
P210132,42.1440939704,-72.6142026693,190017
P210132,42.1452234309,-72.6143294405,190018
P210132,42.145494865,-72.6143563324,190019
P210132,42.146241322,-72.6143583743,190020
P210132,42.14727494,-72.6141810643,190021
P210132,42.1473711927,-72.6141606267,190022
P210132,42.1477977564,-72.6140390381,190023
P210132,42.1486106203,-72.6137029507,190024
P210132,42.1492200382,-72.6134038537,190025
P210132,42.1494296157,-72.6133005784,190026
P210132,42.1496945014,-72.6131540163,190027
P210132,42.1497248637,-72.6131361088,190028
P210132,42.1516619839,-72.6120488941,190029
P210132,42.1519655333,-72.611877182,190030
P210132,42.1535882248,-72.610950358,190031
P210132,42.1538418814,-72.6108293978,190032
P210132,42.1545530668,-72.6105062115,190033
P210132,42.1549660851,-72.6103659061,190034
P210132,42.1555299837,-72.6102319267,190035
P210132,42.1562528156,-72.6101228554,190036
P210132,42.1566975821,-72.6101048167,190037
P210132,42.1569447142,-72.6100906975,190038
P210132,42.1575756034,-72.6101238642,190039
P210132,42.1579344509,-72.6101928459,190040
P210132,42.1580577133,-72.6102171332,190041
P210132,42.1583124343,-72.6102695401,190042
P210132,42.1587229161,-72.6103910663,190043
P210132,42.1590948399,-72.6105266736,190044
P210132,42.1601985263,-72.6110476405,190045
P210132,42.1609290099,-72.6112817499,190046
P210132,42.1615260416,-72.6114102437,190047
P210132,42.1620882604,-72.6114496006,190048
P210132,42.1630689501,-72.6113524255,190049
P210132,42.1640199928,-72.6111993956,190050
P210132,42.1668599349,-72.6106847125,190051
P210132,42.1685449611,-72.6104043241,190052
P210132,42.16973458,-72.6102701982,190053
P210132,42.1716214762,-72.6101150642,190054
P210132,42.1732006952,-72.6099914319,190055
P210132,42.1740966418,-72.60985953,190056
P210132,42.1745478587,-72.609741982,190057
P210132,42.174806894,-72.6096321395,190058
P210132,42.1760947643,-72.6089868578,190059
P210132,42.1765361817,-72.608747373,190060
P210132,42.1767102614,-72.6086249697,190061
P210132,42.1771750912,-72.6082346152,190062
P210132,42.1774158086,-72.6080322016,190063
P210132,42.1783833433,-72.6073074759,190064
P210132,42.1785687176,-72.6071520551,190065
P210132,42.1790777654,-72.6067292425,190066
P210132,42.179487639,-72.6063452808,190067
P210132,42.1796784643,-72.6061936392,190068
P210132,42.1799186443,-72.606046547,190069
P210132,42.1801835905,-72.6058925059,190070
P210132,42.1808566286,-72.605538947,190071
P210132,42.18101916,-72.6054753626,190072
P210132,42.1810632761,-72.6054539924,190073
P210132,42.1811706802,-72.6054152759,190074
P210132,42.1812477944,-72.6053871009,190075
P210132,42.1816244937,-72.605312488,190076
P210132,42.1818662431,-72.6052871812,190077
P210132,42.1823245487,-72.6052877868,190078
P210132,42.1827275491,-72.6053317079,190079
P210132,42.1833435795,-72.6054826606,190080
P210132,42.1835596733,-72.605556536,190081
P210132,42.1839477446,-72.6057256594,190082
P210132,42.1840735023,-72.6057758215,190083
P210132,42.1848809695,-72.6062806743,190084
P210132,42.1866585725,-72.6074962167,190085
P210132,42.1870183819,-72.6077497407,190086
P210132,42.1875444289,-72.6081242582,190087
P210132,42.1880371553,-72.6085387922,190088
P210132,42.1885659793,-72.6089096805,190089
P210132,42.1889829795,-72.6092085039,190090
P210132,42.1897503657,-72.6097415231,190091
P210132,42.1897503657,-72.6097415231,200001
P210132,42.1898335123,-72.609799071,200002
P210132,42.1906597398,-72.6103486342,200003
P210132,42.1908997037,-72.610507832,200004
P210132,42.1909870087,-72.6105610263,200005
P210132,42.1915485741,-72.6109509745,200006
P210132,42.1919980667,-72.6112946804,200007
P210132,42.1924282436,-72.611649124,200008
P210132,42.1926813171,-72.6118712996,200009
P210132,42.1928826137,-72.612055664,200010
P210132,42.1932762941,-72.6124943602,200011
P210132,42.1938783535,-72.6132356553,200012
P210132,42.1940192459,-72.6134226576,200013
P210132,42.1941493058,-72.6135947082,200014
P210132,42.194430695,-72.6140093068,200015
P210132,42.1945360229,-72.6141846159,200016
P210132,42.1946305542,-72.6143412827,200017
P210132,42.1948762699,-72.6147552608,200018
P210132,42.195260273,-72.615341444,200019
P210132,42.1954496192,-72.6156252649,200020
P210132,42.1956582439,-72.6159020453,200021
P210132,42.1957940391,-72.6160483716,200022
P210132,42.1961968697,-72.6163913154,200023
P210132,42.1962732322,-72.616440639,200024
P210132,42.1966608915,-72.6166504541,200025
P210132,42.1968134366,-72.6167675532,200026
P210132,42.1969438507,-72.616902717,200027
P210132,42.1970603654,-72.6170560904,200028
P210132,42.1971899165,-72.6172798186,200029
P210132,42.1972926271,-72.6171598324,200030
P210132,42.1978327195,-72.6166526327,200031
P210132,42.1981444836,-72.616342187,200032
P210132,42.1981444836,-72.616342187,210001
P210132,42.1982040666,-72.6162827062,210002
P210132,42.1986501442,-72.6158476549,210003
P210132,42.1991431196,-72.6153591663,210004
P210132,42.1991431196,-72.6153591663,220001
P210132,42.1993124336,-72.6151912556,220002
P210132,42.2004067837,-72.6141290484,220003
P210132,42.2005929877,-72.6139455566,220004
P210132,42.2005929877,-72.6139455566,230001
P210132,42.2010025286,-72.6135415737,230002
P210132,42.2014037361,-72.6131477741,230003
P210132,42.2014037361,-72.6131477741,240001
P210132,42.2015455992,-72.6130085288,240002
P210132,42.2020943339,-72.612457119,240003
P210132,42.2026510473,-72.6119316772,240004
P210132,42.2029691059,-72.6116216645,240005
P210132,42.2029691059,-72.6116216645,250001
P210132,42.203748182,-72.6108620249,250002
P210132,42.203884205,-72.6107304186,250003
P210132,42.203884205,-72.6107304186,260001
P210132,42.2047330321,-72.6099088585,260002
P210132,42.2047330321,-72.6099088585,270001
P210132,42.2048757036,-72.6097707203,270002
P210132,42.2051692708,-72.6094953242,270003
P210132,42.2057455344,-72.6089332604,270004
P210132,42.2057455344,-72.6089332604,280001
P210132,42.2059837933,-72.608701185,280002
P210132,42.2065740577,-72.608109821,280003
P210132,42.2069572326,-72.6077056712,280004
P210132,42.2069572326,-72.6077056712,290001
P210132,42.2070869908,-72.6075687742,290002
P210132,42.2076187368,-72.6070686523,290003
P210132,42.208222463,-72.6065033327,290004
P210132,42.2086510878,-72.6073044709,290005
P210132,42.2078676813,-72.6080888691,290006
P210146,42.1028566253,-72.5848567919,10001
P210146,42.1026086029,-72.5851389004,10002
P210146,42.102681014,-72.5853170302,10003
P210146,42.1030863563,-72.5859836231,10004
P210146,42.1035461193,-72.5866990647,10005
P210146,42.1036482292,-72.5868707051,10006
P210146,42.1036482292,-72.5868707051,20001
P210146,42.1040404649,-72.5875293545,20002
P210146,42.1041567756,-72.5877082429,20003
P210146,42.1044229188,-72.5880039447,20004
P210146,42.1045506248,-72.5881388059,20005
P210146,42.1049830278,-72.5885552933,20006
P210146,42.1051759226,-72.5887612969,20007
P210146,42.1055181581,-72.5891357068,20008
P210146,42.1057653002,-72.5894089824,20009
P210146,42.1062296793,-72.589925543,20010
P210146,42.1067346541,-72.5905017762,20011
P210146,42.1073431241,-72.5911608785,20012
P210146,42.1076989661,-72.5915466047,20013
P210146,42.1077995092,-72.5916515285,20014
P210146,42.1083018015,-72.5922203726,20015
P210146,42.1087444974,-72.5927071166,20016
P210146,42.1089182824,-72.5929017594,20017
P210146,42.1089497466,-72.5929406314,20018
P210146,42.1089497466,-72.5929406314,30001
P210146,42.1093875003,-72.5934847966,30002
P210146,42.1096673482,-72.5937807833,30003
P210146,42.1097815104,-72.5938962684,30004
P210146,42.1097815104,-72.5938962684,40001
P210146,42.1100451681,-72.5941632314,40002
P210146,42.1104560198,-72.5945351962,40003
P210146,42.1108016141,-72.5948433831,40004
P210146,42.1110711168,-72.5950728604,40005
P210146,42.1111636714,-72.5951518574,40006
P210146,42.1112916507,-72.5952572659,40007
P210146,42.1113896578,-72.5953400432,40008
P210146,42.1115120785,-72.5954527281,40009
P210146,42.111637384,-72.5955507201,40010
P210146,42.1118570058,-72.5957443276,40011
P210147,42.1313647073,-72.6002756442,10001
P210147,42.1297149404,-72.6004011633,10002
P210147,42.1291520424,-72.6004319621,10003
P210147,42.1288582633,-72.6004453041,10004
P210147,42.128396923,-72.6004745443,10005
P210147,42.128396923,-72.6004745443,20001
P210147,42.128265111,-72.6004829512,20002
P210147,42.127732113,-72.6005437606,20003
P210147,42.1275558986,-72.6006033803,20004
P210147,42.1265184565,-72.600895076,20005
P210147,42.1263641935,-72.6009550742,20006
P210147,42.1262730411,-72.6010161666,20007
P210147,42.1262278295,-72.6010658895,20008
P210147,42.1262278295,-72.6010658895,30001
P210147,42.1261676377,-72.6011323111,30002
P210147,42.1258368917,-72.6015652826,30003
P210147,42.1246848566,-72.6029277526,30004
P210147,42.1246488659,-72.6029603063,30005
P210147,42.124360621,-72.6032539084,30006
P210147,42.123704519,-72.603843407,30007
P210147,42.1236773975,-72.6038668977,30008
P210147,42.1236773975,-72.6038668977,40001
P210147,42.1234111747,-72.6040963608,40002
P210147,42.1227005665,-72.6045319065,40003
P210147,42.1227005665,-72.6045319065,50001
P210147,42.1225167004,-72.6046448306,50002
P210147,42.1221136674,-72.6048884945,50003
P210147,42.1216762844,-72.6052790126,50004
P210147,42.1212961263,-72.6054272222,50005
P210147,42.1210521997,-72.605393485,50006
P210147,42.120609245,-72.605223576,50007
P210147,42.1205849341,-72.6052117253,50008
P210147,42.1205849341,-72.6052117253,60001
P210147,42.120499985,-72.6051700659,60002
P210147,42.1203825286,-72.6051127271,60003
P210147,42.1199264581,-72.6048799269,60004
P210147,42.1196643543,-72.6047389746,60005
P210147,42.1193806541,-72.6045607854,60006
P210147,42.1192976744,-72.6044856172,60007
P210147,42.1192976744,-72.6044856172,70001
P210147,42.1192228555,-72.6044179636,70002
P210147,42.1188261823,-72.6040018949,70003
P210147,42.1185682063,-72.6037172588,70004
P210147,42.1181500404,-72.6032529051,70005
P210147,42.1180688447,-72.603163395,70006
P210147,42.1180688447,-72.603163395,80001
P210147,42.1179192181,-72.6029982361,80002
P210147,42.1172650212,-72.6022496487,80003
P210147,42.1171890416,-72.6021598631,80004
P210147,42.1162364186,-72.6036177537,80005
P210147,42.1154395353,-72.6048608361,80006
P210147,42.1147251703,-72.606083209,80007
P210147,42.114905488,-72.6061674413,80008
P210147,42.1157063682,-72.6065020768,80009
P210147,42.1164170531,-72.6067982879,80010
P210147,42.1167122243,-72.6069250735,80011
P210147,42.1167644378,-72.6069462572,80012
P210148,42.1236852509,-72.6174945427,10001
P210148,42.123987701,-72.617661704,10002
P210148,42.1241860017,-72.6164073503,10003
P210148,42.1245901763,-72.6138493533,10004
P210148,42.1246755915,-72.6133627515,10005
P210148,42.1247615965,-72.612871735,10006
P210148,42.1247849084,-72.6127320542,10007
P210148,42.1248197329,-72.6125372765,10008
P210148,42.1249717197,-72.6115814306,10009
P210148,42.1251964345,-72.6104830755,10010
P210148,42.124236847,-72.6101013263,10011
P210148,42.1241083745,-72.6100482062,10012
P210148,42.1241083745,-72.6100482062,20001
P210148,42.1232722196,-72.6097014369,20002
P210148,42.1232722196,-72.6097014369,30001
P210148,42.1230860746,-72.6096240858,30002
P210148,42.1225312314,-72.6093895174,30003
P210148,42.1225991593,-72.6088930356,30004
P210148,42.1226742827,-72.6085035851,30005
P210148,42.1227205749,-72.6082574018,30006
P210148,42.1227581713,-72.6080589901,30007
P210148,42.1227557131,-72.6077455996,30008
P210148,42.1227300554,-72.6075608299,30009
P210148,42.1226640576,-72.6072905688,30010
P210148,42.1226158421,-72.6071680757,30011
P210148,42.1225646332,-72.6070713356,30012
P210148,42.1224265795,-72.6068735481,30013
P210148,42.1219846922,-72.6063091992,30014
P210148,42.1212961263,-72.6054272222,30015
P210148,42.1216762844,-72.6052790126,30016
P210148,42.1221136674,-72.6048884945,30017
P210148,42.1222616315,-72.6047989089,30018
P210148,42.1222616315,-72.6047989089,40001
P210148,42.1225167004,-72.6046448306,40002
P210148,42.1234111747,-72.6040963608,40003
P210148,42.1237042411,-72.6038437708,40004
P210148,42.1237042411,-72.6038437708,50001
P210148,42.123704519,-72.603843407,50002
P210148,42.124360621,-72.6032539084,50003
P210148,42.1246488659,-72.6029603063,50004
P210148,42.1246848566,-72.6029277526,50005
P210148,42.1258368917,-72.6015652826,50006
P210148,42.1259458435,-72.6014226572,50007
P210148,42.1259458435,-72.6014226572,60001
P210148,42.1261676377,-72.6011323111,60002
P210148,42.1262730411,-72.6010161666,60003
P210148,42.1263641935,-72.6009550742,60004
P210148,42.1265184565,-72.600895076,60005
P210148,42.1275558986,-72.6006033803,60006
P210148,42.127732113,-72.6005437606,60007
P210148,42.1280634505,-72.6005060004,60008
P210148,42.1280634505,-72.6005060004,70001
P210148,42.128265111,-72.6004829512,70002
P210148,42.1288582633,-72.6004453041,70003
P210148,42.1291520424,-72.6004319621,70004
P210148,42.1297149404,-72.6004011633,70005
P210148,42.1312059657,-72.6002876408,70006
P210148,42.1312059657,-72.6002876408,80001
P210148,42.1314918651,-72.6002660497,80002
P210148,42.1318133667,-72.600223691,80003
P210148,42.1319919354,-72.6002046637,80004
P210148,42.1321270257,-72.6001406391,80005
P210148,42.1321280875,-72.600030048,80006
P210148,42.1321394525,-72.5999896881,80007
P210148,42.1322086173,-72.5999318947,80008
P210148,42.1322827745,-72.5999258056,80009
P210148,42.1323073992,-72.5999336062,80010
P210148,42.1323507361,-72.5999933489,80011
P210148,42.132366669,-72.6000489299,80012
P210148,42.1323630756,-72.6001373556,80013
P210148,42.1323213856,-72.600191938,80014
P210148,42.1322634088,-72.6002278032,80015
P210148,42.1321812675,-72.6002079448,80016
P210148,42.1321270257,-72.6001406391,80017
P210148,42.1319919354,-72.6002046637,80018
P210148,42.1318133667,-72.600223691,80019
P210148,42.1314918651,-72.6002660497,80020
P210148,42.1313647073,-72.6002756442,80021
P210151,42.1048537586,-72.5968695401,10001
P210151,42.105075627,-72.5972581286,10002
P210151,42.1046088869,-72.5978507828,10003
P210151,42.1043561137,-72.5981670407,10004
P210151,42.1049152409,-72.599101744,10005
P210151,42.1052344652,-72.5995826874,10006
P210151,42.10551883,-72.5999782669,10007
P210151,42.1055838355,-72.6000678433,10008
P210151,42.1059417543,-72.6005199836,10009
P210151,42.106126254,-72.6007406234,10010
P210151,42.1062948209,-72.6009057061,10011
P210151,42.1064226533,-72.6010258576,10012
P210151,42.1072767071,-72.6018256835,10013
P210151,42.1075161542,-72.6020399142,10014
P210151,42.1081364913,-72.6025998313,10015
P210151,42.1087208349,-72.6031923049,10016
P210151,42.1096578045,-72.6042147712,10017
P210151,42.1097138998,-72.6043742309,10018
P210151,42.1097570569,-72.6044523808,10019
P210151,42.1098032066,-72.604504783,10020
P210151,42.1098520291,-72.6045646032,10021
P210151,42.1104004421,-72.6051822858,10022
P210151,42.1107158955,-72.6054826348,10023
P210151,42.1112306248,-72.6058933439,10024
P210151,42.1113041777,-72.6059499114,10025
P210151,42.1113749867,-72.6060064312,10026
P210151,42.1117019119,-72.6062553875,10027
P210151,42.1120536746,-72.6064900359,10028
P210151,42.1133036017,-72.6072158197,10029
P210151,42.1137296627,-72.6074296595,10030
P210151,42.1146502038,-72.6078769713,10031
P210151,42.1153138103,-72.6082166035,10032
P210151,42.1156079459,-72.6084502703,10033
P210151,42.1178168492,-72.6093366442,10034
P210151,42.1182300428,-72.6094618203,10035
P210151,42.1186599142,-72.6095651723,10036
P210151,42.1190079668,-72.6096154887,10037
P210151,42.1193399841,-72.6096212906,10038
P210151,42.1198511075,-72.6095528105,10039
P210151,42.1204238111,-72.6093600709,10040
P210151,42.1207351972,-72.609229117,10041
P210151,42.1213696227,-72.608897368,10042
P210151,42.122106108,-72.6085120981,10043
P210151,42.1227205749,-72.6082574018,10044
P210151,42.1232736407,-72.6081085368,10045
P210151,42.1235320348,-72.6080651219,10046
P210151,42.123696921,-72.6080421939,10047
P210151,42.124460165,-72.6080112748,10048
P210151,42.1272113414,-72.6081625142,10049
P210151,42.1287775974,-72.6082451538,10050
P210151,42.1304972283,-72.6083599702,10051
P210151,42.1319425004,-72.6084663155,10052
P210151,42.1323900835,-72.6084409472,10053
P210151,42.1326507578,-72.6084454985,10054
P210151,42.1330455998,-72.6084818887,10055
P210151,42.1333715224,-72.6085502595,10056
P210151,42.1341001262,-72.6086957179,10057
P210151,42.1361265023,-72.6091588252,10058
P210151,42.1364739475,-72.6092718258,10059
P210151,42.137369997,-72.6096967728,10060
P210151,42.1382638303,-72.6103503084,10061
P210151,42.138691127,-72.6107191446,10062
P210151,42.1393485557,-72.611128888,10063
P210151,42.1395669623,-72.611247021,10064
P210151,42.1408730563,-72.6118377601,10065
P210151,42.1410909971,-72.6120038279,10066
P210151,42.141245541,-72.6121982862,10067
P210151,42.1412861275,-72.6122579976,10068
P210151,42.1413457068,-72.6123401671,10069
P210151,42.1415032087,-72.6125125537,10070
P210151,42.1419634613,-72.6128783136,10071
P210151,42.1422085176,-72.6130780515,10072
P210151,42.1428378533,-72.6135537263,10073
P210151,42.1432033906,-72.6137813969,10074
P210151,42.1440939704,-72.6142026693,10075
P210151,42.1452234309,-72.6143294405,10076
P210151,42.145494865,-72.6143563324,10077
P210151,42.146241322,-72.6143583743,10078
P210151,42.14727494,-72.6141810643,10079
P210151,42.1473711927,-72.6141606267,10080
P210151,42.1477977564,-72.6140390381,10081
P210151,42.1486106203,-72.6137029507,10082
P210151,42.1492200382,-72.6134038537,10083
P210151,42.1494296157,-72.6133005784,10084
P210151,42.1496945014,-72.6131540163,10085
P210151,42.1497248637,-72.6131361088,10086
P210151,42.1516619839,-72.6120488941,10087
P210151,42.1519655333,-72.611877182,10088
P210151,42.1535882248,-72.610950358,10089
P210151,42.1538418814,-72.6108293978,10090
P210151,42.1545530668,-72.6105062115,10091
P210151,42.1549660851,-72.6103659061,10092
P210151,42.1555299837,-72.6102319267,10093
P210151,42.1562528156,-72.6101228554,10094
P210151,42.1566975821,-72.6101048167,10095
P210151,42.1569447142,-72.6100906975,10096
P210151,42.1575756034,-72.6101238642,10097
P210151,42.1579344509,-72.6101928459,10098
P210151,42.1580577133,-72.6102171332,10099
P210151,42.1583124343,-72.6102695401,10100
P210151,42.1587229161,-72.6103910663,10101
P210151,42.1590948399,-72.6105266736,10102
P210151,42.1601985263,-72.6110476405,10103
P210151,42.1609290099,-72.6112817499,10104
P210151,42.1615260416,-72.6114102437,10105
P210151,42.1620882604,-72.6114496006,10106
P210151,42.1630689501,-72.6113524255,10107
P210151,42.1640199928,-72.6111993956,10108
P210151,42.1668599349,-72.6106847125,10109
P210151,42.1685449611,-72.6104043241,10110
P210151,42.16973458,-72.6102701982,10111
P210151,42.1716214762,-72.6101150642,10112
P210151,42.1732006952,-72.6099914319,10113
P210151,42.1740966418,-72.60985953,10114
P210151,42.1745478587,-72.609741982,10115
P210151,42.174806894,-72.6096321395,10116
P210151,42.1760947643,-72.6089868578,10117
P210151,42.1765361817,-72.608747373,10118
P210151,42.1767102614,-72.6086249697,10119
P210151,42.1771750912,-72.6082346152,10120
P210151,42.1774158086,-72.6080322016,10121
P210151,42.1783833433,-72.6073074759,10122
P210151,42.1785687176,-72.6071520551,10123
P210151,42.1790777654,-72.6067292425,10124
P210151,42.179487639,-72.6063452808,10125
P210151,42.1796784643,-72.6061936392,10126
P210151,42.1799186443,-72.606046547,10127
P210151,42.1801835905,-72.6058925059,10128
P210151,42.1808566286,-72.605538947,10129
P210151,42.18101916,-72.6054753626,10130
P210151,42.1810632761,-72.6054539924,10131
P210151,42.1811706802,-72.6054152759,10132
P210151,42.1812477944,-72.6053871009,10133
P210151,42.1816244937,-72.605312488,10134
P210151,42.1818662431,-72.6052871812,10135
P210151,42.1823245487,-72.6052877868,10136
P210151,42.1827275491,-72.6053317079,10137
P210151,42.1833435795,-72.6054826606,10138
P210151,42.1835596733,-72.605556536,10139
P210151,42.1839477446,-72.6057256594,10140
P210151,42.1840735023,-72.6057758215,10141
P210151,42.1848809695,-72.6062806743,10142
P210151,42.1866585725,-72.6074962167,10143
P210151,42.1870183819,-72.6077497407,10144
P210151,42.1875444289,-72.6081242582,10145
P210151,42.1880371553,-72.6085387922,10146
P210151,42.1885659793,-72.6089096805,10147
P210151,42.1889829795,-72.6092085039,10148
P210151,42.1897503657,-72.6097415231,10149
P210151,42.1897503657,-72.6097415231,20001
P210151,42.1898335123,-72.609799071,20002
P210151,42.1906597398,-72.6103486342,20003
P210151,42.1908997037,-72.610507832,20004
P210151,42.1909870087,-72.6105610263,20005
P210151,42.1915485741,-72.6109509745,20006
P210151,42.1919980667,-72.6112946804,20007
P210151,42.1924282436,-72.611649124,20008
P210151,42.1926813171,-72.6118712996,20009
P210151,42.1928826137,-72.612055664,20010
P210151,42.1932762941,-72.6124943602,20011
P210151,42.1938783535,-72.6132356553,20012
P210151,42.1940192459,-72.6134226576,20013
P210151,42.1941493058,-72.6135947082,20014
P210151,42.194430695,-72.6140093068,20015
P210151,42.1945360229,-72.6141846159,20016
P210151,42.1946305542,-72.6143412827,20017
P210151,42.1948762699,-72.6147552608,20018
P210151,42.195260273,-72.615341444,20019
P210151,42.1954496192,-72.6156252649,20020
P210151,42.1956582439,-72.6159020453,20021
P210151,42.1957940391,-72.6160483716,20022
P210151,42.1961968697,-72.6163913154,20023
P210151,42.1962732322,-72.616440639,20024
P210151,42.1966608915,-72.6166504541,20025
P210151,42.1968134366,-72.6167675532,20026
P210151,42.1969438507,-72.616902717,20027
P210151,42.1970603654,-72.6170560904,20028
P210151,42.1971899165,-72.6172798186,20029
P210151,42.1972926271,-72.6171598324,20030
P210151,42.1978327195,-72.6166526327,20031
P210151,42.1981444836,-72.616342187,20032
P210151,42.1981444836,-72.616342187,30001
P210151,42.1982040666,-72.6162827062,30002
P210151,42.1986501442,-72.6158476549,30003
P210151,42.1991431196,-72.6153591663,30004
P210151,42.1991431196,-72.6153591663,40001
P210151,42.1993124336,-72.6151912556,40002
P210151,42.2004067837,-72.6141290484,40003
P210151,42.2005929877,-72.6139455566,40004
P210151,42.2005929877,-72.6139455566,50001
P210151,42.2010025286,-72.6135415737,50002
P210151,42.2014037361,-72.6131477741,50003
P210151,42.2014037361,-72.6131477741,60001
P210151,42.2015455992,-72.6130085288,60002
P210151,42.2020943339,-72.612457119,60003
P210151,42.2026510473,-72.6119316772,60004
P210151,42.2029691059,-72.6116216645,60005
P210151,42.2029691059,-72.6116216645,70001
P210151,42.203748182,-72.6108620249,70002
P210151,42.203884205,-72.6107304186,70003
P210151,42.203884205,-72.6107304186,80001
P210151,42.2047330321,-72.6099088585,80002
P210151,42.2047330321,-72.6099088585,90001
P210151,42.2048757036,-72.6097707203,90002
P210151,42.2051692708,-72.6094953242,90003
P210151,42.2057455344,-72.6089332604,90004
P210151,42.2057455344,-72.6089332604,100001
P210151,42.2059837933,-72.608701185,100002
P210151,42.2065740577,-72.608109821,100003
P210151,42.2069572326,-72.6077056712,100004
P210151,42.2069572326,-72.6077056712,110001
P210151,42.2070869908,-72.6075687742,110002
P210151,42.2076187368,-72.6070686523,110003
P210151,42.208222463,-72.6065033327,110004
P210151,42.2086510878,-72.6073044709,110005
P210151,42.2078676813,-72.6080888691,110006
P210153,42.1048537586,-72.5968695401,10001
P210153,42.105075627,-72.5972581286,10002
P210153,42.1046088869,-72.5978507828,10003
P210153,42.1043561137,-72.5981670407,10004
P210153,42.1049152409,-72.599101744,10005
P210153,42.1052344652,-72.5995826874,10006
P210153,42.10551883,-72.5999782669,10007
